rating_loop.thisRepN,rating_loop.thisTrialN,rating_loop.thisN,rating_loop.thisIndex,thisRow.t,notes,WelcomeScreen.started,WelcomeScreen.stopped,trial.started,trial.stopped,sliderRating.response,slider_stop.response,temperature_PT,sliderRating.markerPos,GoodbyScreen.started,text.started,GoodbyScreen.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
61,0,61,0,2024-09-18_16:58:13.029917,,,,124.98851680010557,126.92619330016896,8.0,None,34.7,8.0,,,,97,003,2024-09-18_16h55.12.462,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h56.08.135435 +0200,
62,0,62,0,2024-09-18_16:58:15.025275,,,,126.98998569976538,128.92754440009594,None,None,34.7,None,,,,97,003,2024-09-18_16h55.12.462,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h56.08.135435 +0200,
63,0,63,0,2024-09-18_16:58:17.026126,,,,128.99144189991057,130.9270103997551,None,None,34.7,None,,,,97,003,2024-09-18_16h55.12.462,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h56.08.135435 +0200,
64,0,64,0,2024-09-18_16:58:19.031882,,,,130.99117809999734,132.92501140013337,None,None,34.800000000000004,1.0,,,,97,003,2024-09-18_16h55.12.462,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h56.08.135435 +0200,
65,0,65,0,2024-09-18_16:58:21.030477,,,,132.98857549997047,134.92532189982012,None,None,34.800000000000004,1.0,,,,97,003,2024-09-18_16h55.12.462,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h56.08.135435 +0200,
66,0,66,0,2024-09-18_16:58:23.029191,,,,134.98827259987593,136.92490690015256,None,None,34.9,1.0,,,,97,003,2024-09-18_16h55.12.462,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h56.08.135435 +0200,
67,0,67,0,2024-09-18_16:58:25.034703,,,,136.9885470001027,138.92395870015025,None,None,34.9,1.0,,,,97,003,2024-09-18_16h55.12.462,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h56.08.135435 +0200,
68,0,68,0,2024-09-18_16:58:27.031913,,,,138.98731380002573,140.924637099728,None,None,35.0,1.0,,,,97,003,2024-09-18_16h55.12.462,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h56.08.135435 +0200,
69,0,69,0,2024-09-18_16:58:29.031079,,,,140.9893061001785,142.9243223001249,None,None,35.1,3.0,,,,97,003,2024-09-18_16h55.12.462,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h56.08.135435 +0200,
70,0,70,0,2024-09-18_16:58:31.027905,,,,142.98796189995483,144.92422459973022,None,None,35.2,3.0,,,,97,003,2024-09-18_16h55.12.462,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h56.08.135435 +0200,
71,0,71,0,2024-09-18_16:58:33.029829,,,,144.98651399975643,146.92343650013208,None,None,35.300000000000004,3.0,,,,97,003,2024-09-18_16h55.12.462,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h56.08.135435 +0200,
72,0,72,0,2024-09-18_16:58:35.033037,,,,146.98766459990293,148.92281050002202,None,None,35.4,3.0,,,,97,003,2024-09-18_16h55.12.462,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h56.08.135435 +0200,
73,0,73,0,2024-09-18_16:58:37.023355,,,,148.98564099986106,150.924269199837,None,None,35.5,3.0,,,,97,003,2024-09-18_16h55.12.462,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h56.08.135435 +0200,
74,0,74,0,2024-09-18_16:58:39.031817,,,,150.9898794000037,152.92378149973229,None,None,35.7,3.0,,,,97,003,2024-09-18_16h55.12.462,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h56.08.135435 +0200,
75,0,75,0,2024-09-18_16:58:41.029693,,,,152.9874660000205,154.9235935001634,None,None,35.9,3.0,,,,97,003,2024-09-18_16h55.12.462,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h56.08.135435 +0200,
76,0,76,0,2024-09-18_16:58:43.033675,,,,154.98789629992098,156.922683800105,None,None,36.0,3.0,,,,97,003,2024-09-18_16h55.12.462,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h56.08.135435 +0200,
77,0,77,0,2024-09-18_16:58:45.023985,,,,156.98518159985542,158.92513189977035,None,None,36.2,3.0,,,,97,003,2024-09-18_16h55.12.462,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h56.08.135435 +0200,
78,0,78,0,2024-09-18_16:58:47.028802,,,,158.9892766997218,160.92350979987532,None,None,36.4,3.0,,,,97,003,2024-09-18_16h55.12.462,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h56.08.135435 +0200,
79,0,79,0,2024-09-18_16:58:49.028432,,,,160.98715850012377,162.92322830017656,None,None,36.6,3.0,,,,97,003,2024-09-18_16h55.12.462,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h56.08.135435 +0200,
80,0,80,0,2024-09-18_16:58:51.026381,,,,162.98675510007888,164.92441690014675,None,None,36.800000000000004,3.0,,,,97,003,2024-09-18_16h55.12.462,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h56.08.135435 +0200,
81,0,81,0,2024-09-18_16:58:53.032200,,,,164.98961640009657,166.92417969973758,None,None,37.0,3.0,,,,97,003,2024-09-18_16h55.12.462,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h56.08.135435 +0200,
82,0,82,0,2024-09-18_16:58:55.033713,,,,166.98811580007896,168.92250559991226,None,None,37.2,3.0,,,,97,003,2024-09-18_16h55.12.462,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h56.08.135435 +0200,
83,0,83,0,2024-09-18_16:58:57.023641,,,,168.98576160008088,170.92248019995168,None,None,37.4,6.0,,,,97,003,2024-09-18_16h55.12.462,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h56.08.135435 +0200,
84,0,84,0,2024-09-18_16:58:59.024935,,,,170.98751090001315,172.92289929976687,None,None,37.6,7.0,,,,97,003,2024-09-18_16h55.12.462,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h56.08.135435 +0200,
85,0,85,0,2024-09-18_16:59:01.028949,,,,172.9880123999901,174.92124769976363,None,None,37.800000000000004,6.0,,,,97,003,2024-09-18_16h55.12.462,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h56.08.135435 +0200,
86,0,86,0,2024-09-18_16:59:03.018477,,,,174.98279429972172,176.9220114997588,None,None,38.0,14.0,,,,97,003,2024-09-18_16h55.12.462,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h56.08.135435 +0200,
87,0,87,0,2024-09-18_16:59:05.026459,,,,176.98502779984847,178.92240419983864,None,None,38.2,5.0,,,,97,003,2024-09-18_16h55.12.462,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h56.08.135435 +0200,
88,0,88,0,2024-09-18_16:59:07.031292,,,,178.9860105998814,180.92338369973004,None,None,38.400000000000006,6.0,,,,97,003,2024-09-18_16h55.12.462,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h56.08.135435 +0200,
89,0,89,0,2024-09-18_16:59:09.024807,,,,180.98516519973055,182.9228515997529,None,None,38.7,6.0,,,,97,003,2024-09-18_16h55.12.462,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h56.08.135435 +0200,
90,0,90,0,2024-09-18_16:59:11.027292,,,,182.98609249992296,184.921781799756,None,None,38.800000000000004,6.0,,,,97,003,2024-09-18_16h55.12.462,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h56.08.135435 +0200,
91,0,91,0,2024-09-18_16:59:13.025962,,,,184.98537380015478,186.92171979974955,None,None,39.1,6.0,,,,97,003,2024-09-18_16h55.12.462,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h56.08.135435 +0200,
92,0,92,0,2024-09-18_16:59:15.026445,,,,186.98414650000632,188.9228595001623,None,None,39.2,6.0,,,,97,003,2024-09-18_16h55.12.462,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h56.08.135435 +0200,
93,0,93,0,2024-09-18_16:59:17.027770,,,,188.98617269983515,190.92273679981008,None,None,39.400000000000006,6.0,,,,97,003,2024-09-18_16h55.12.462,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h56.08.135435 +0200,
94,0,94,0,2024-09-18_16:59:19.027833,,,,190.98529460001737,192.92232580017298,None,None,39.6,6.0,,,,97,003,2024-09-18_16h55.12.462,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h56.08.135435 +0200,
95,0,95,0,2024-09-18_16:59:21.024842,,,,192.98594109993428,194.92359420005232,None,None,39.7,5.0,,,,97,003,2024-09-18_16h55.12.462,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h56.08.135435 +0200,
96,0,96,0,2024-09-18_16:59:23.026766,,,,194.98681019991636,196.92208229983225,None,None,39.900000000000006,5.0,,,,97,003,2024-09-18_16h55.12.462,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h56.08.135435 +0200,
97,0,97,0,2024-09-18_16:59:25.026687,,,,196.98687379993498,198.92160539980978,None,None,40.1,5.0,,,,97,003,2024-09-18_16h55.12.462,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h56.08.135435 +0200,
98,0,98,0,2024-09-18_16:59:27.023749,,,,198.98408679990098,200.9228256000206,None,None,40.300000000000004,6.0,,,,97,003,2024-09-18_16h55.12.462,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h56.08.135435 +0200,
99,0,99,0,2024-09-18_16:59:29.028362,,,,200.98643250018358,202.9222673997283,None,None,40.400000000000006,6.0,,,,97,003,2024-09-18_16h55.12.462,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h56.08.135435 +0200,
100,0,100,0,2024-09-18_16:59:31.025778,,,,202.98604700015858,204.92236649990082,None,None,40.6,6.0,,,,97,003,2024-09-18_16h55.12.462,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h56.08.135435 +0200,
101,0,101,0,2024-09-18_16:59:33.026392,,,,204.9853485999629,206.9212944000028,None,None,40.800000000000004,6.0,,,,97,003,2024-09-18_16h55.12.462,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h56.08.135435 +0200,
102,0,102,0,2024-09-18_16:59:35.027891,,,,206.98650230001658,208.92213189974427,None,None,41.0,6.0,,,,97,003,2024-09-18_16h55.12.462,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h56.08.135435 +0200,
103,0,103,0,2024-09-18_16:59:37.028538,,,,208.98642259975895,210.92014790000394,None,None,41.1,6.0,,,,97,003,2024-09-18_16h55.12.462,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h56.08.135435 +0200,
104,0,104,0,2024-09-18_16:59:39.022728,,,,210.9837136999704,212.92185019981116,None,None,41.300000000000004,6.0,,,,97,003,2024-09-18_16h55.12.462,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h56.08.135435 +0200,
